State	LogProb	m[0][0]	m[0][1]	m[0][2]	m[1][0]	m[1][1]	m[1][2]	m[2][0]	m[2][1]	m[2][2]	
4837000	-53070.3	0.984941	0.0108932	0.00416619	0.0013646	0.995602	0.00303291	0.00590025	0.0519642	0.942136	
4838000	-53103.3	0.958604	0.0382325	0.00316321	0.0155861	0.982387	0.00202676	0.0236806	0.0609652	0.915354	
4839000	-53102.5	0.989656	0.00244551	0.00789807	0.00404053	0.995909	5.08655e-05	0.0348131	0.0360984	0.929089	
4840000	-53073.5	0.985583	0.0094376	0.00497952	0.00468118	0.993375	0.00194421	0.0169936	0.0105887	0.972418	
4841000	-53084	0.979538	0.00657605	0.0138858	0.0150415	0.981268	0.00369058	0.00137171	0.0240273	0.974601	
4842000	-53098.9	0.993749	0.00242179	0.00382913	0.00636264	0.992274	0.00136312	0.0622167	0.0283776	0.909406	
4843000	-53095.4	0.99625	0.00356327	0.000187195	0.0142677	0.985675	5.71885e-05	0.0514848	0.0789767	0.869539	
4844000	-53107.3	0.976903	0.015987	0.00711024	0.0349087	0.931562	0.033529	0.0172151	0.0416115	0.941173	
4845000	-53084.5	0.986123	0.00792051	0.00595624	0.00200326	0.98751	0.0104868	0.0119576	0.0217113	0.966331	
4846000	-53068.3	0.956351	0.0378532	0.00579608	0.000380404	0.986697	0.0129226	0.0313059	0.0684404	0.900254	
4847000	-53054.6	0.995153	0.0022214	0.00262532	0.0081689	0.989912	0.00191945	0.00822696	0.00959943	0.982174	
4848000	-53048.1	0.972496	0.0097695	0.0177344	0.013478	0.985934	0.000587532	0.000595097	0.010272	0.989133	
4849000	-53061	0.988294	0.00776861	0.00393738	0.00409505	0.995459	0.00044639	0.0721786	0.0274976	0.900324	
4850000	-53054.3	0.994663	0.00180116	0.00353616	0.00182362	0.995346	0.00283038	0.00430771	0.00508326	0.990609	
4851000	-53065	0.975935	0.0194717	0.00459381	0.0024321	0.979928	0.0176402	0.0631557	0.000168561	0.936676	
4852000	-53077.3	0.981592	0.0151972	0.00321091	0.00318932	0.979181	0.0176294	0.0228434	0.0357283	0.941428	
4853000	-53040.6	0.985838	0.0086745	0.0054873	0.0111652	0.986439	0.00239595	0.00477675	0.000928018	0.994295	
4854000	-53023	0.985588	0.0103303	0.00408123	0.0163402	0.983479	0.000180465	0.0120465	0.00529303	0.98266	
4855000	-52975.8	0.989943	0.000692579	0.00936462	0.00533618	0.991864	0.00279961	0.0154739	0.00414398	0.980382	
4856000	-53012.4	0.990349	0.00405882	0.0055921	0.0155857	0.978469	0.00594485	0.00327874	0.112227	0.884494	
4857000	-53007.6	0.973533	0.0234666	0.00299986	0.000318356	0.970675	0.0290068	0.0111363	0.0106895	0.978174	
4858000	-52994.7	0.990375	0.00803424	0.00159026	0.0227066	0.94703	0.0302637	0.0262407	0.0603206	0.913439	
4859000	-52970.4	0.980777	0.0123163	0.00690697	0.0112143	0.984896	0.00388998	0.0236372	0.0211867	0.955176	
4860000	-52958	0.988599	0.00521299	0.00618826	0.00628367	0.987816	0.00590058	0.00665051	0.0081557	0.985194	
4861000	-52993.3	0.987113	0.00120319	0.0116835	0.0085373	0.985413	0.0060502	0.0032376	0.00879679	0.987966	
4862000	-53007.9	0.988338	0.00744611	0.00421543	0.00301855	0.961501	0.0354807	0.0176423	0.0349722	0.947386	
4863000	-52994	0.96025	0.0322896	0.00746074	0.00159966	0.991835	0.00656499	0.0276213	0.00260085	0.969778	
4864000	-53021.9	0.986843	0.0016945	0.0114629	0.000609619	0.981933	0.0174573	0.0332334	0.00629201	0.960475	
4865000	-53043.3	0.994543	0.00386194	0.00159556	0.00799696	0.95637	0.0356326	0.0349701	0.00203793	0.962992	
4866000	-53045.5	0.987702	0.00552981	0.00676858	0.00081031	0.997079	0.00211094	0.0195223	0.0124494	0.968028	
4867000	-53097.3	0.971036	0.0242808	0.00468309	0.0131026	0.986631	0.000266874	0.0518963	0.05847	0.889634	
4868000	-53120.3	0.940768	0.0161378	0.0430943	0.0128942	0.977412	0.00969369	0.0562163	0.0150517	0.928732	
4869000	-53122.3	0.971911	0.0267995	0.00128903	0.00326799	0.989827	0.0069055	0.0101886	0.0735642	0.916247	
4870000	-53103.5	0.974219	0.0206217	0.00515908	0.0075737	0.980059	0.012367	0.023862	0.00922993	0.966908	
4871000	-53112.2	0.996614	0.00260593	0.000780098	0.00312136	0.952353	0.0445257	0.0779662	0.0507997	0.871234	
4872000	-53110.3	0.973382	0.00468553	0.0219322	0.00472707	0.993184	0.00208901	0.00344759	0.0429336	0.953619	
4873000	-53134.8	0.985356	0.0116799	0.00296433	0.0126086	0.979568	0.00782376	0.00104329	0.0514893	0.947467	
4874000	-53143.2	0.967956	0.00765616	0.0243876	0.00023946	0.970937	0.0288231	0.0172435	0.0114712	0.971285	
4875000	-53158.9	0.994843	0.00438393	0.000773149	0.00113343	0.998205	0.000661356	0.01302	0.00243619	0.984544	
4876000	-53147.9	0.983399	0.00719134	0.00940999	0.013481	0.971364	0.0151549	0.0137369	0.00758162	0.978681	
4877000	-53202.5	0.978053	0.0064619	0.0154855	0.01823	0.973596	0.00817385	0.0345465	0.0420913	0.923362	
4878000	-53185.4	0.989613	0.00112488	0.00926197	0.00634549	0.98092	0.0127342	0.00318687	0.048731	0.948082	
4879000	-53166.4	0.945091	0.0546255	0.000283508	0.0216964	0.969469	0.00883448	0.00134457	0.00379068	0.994865	
4880000	-53150.2	0.970141	0.0148489	0.0150103	0.00152507	0.997621	0.00085421	0.0358966	0.0337448	0.930359	
4881000	-53122.6	0.990345	0.00892173	0.000733534	0.00590947	0.993784	0.000306178	1.21754e-05	0.0291863	0.970802	
4882000	-53111.9	0.996117	0.000654848	0.0032283	0.00620343	0.972426	0.0213703	0.00545238	0.0132727	0.981275	
4883000	-53110.6	0.991092	7.29353e-06	0.00890099	0.00123804	0.976269	0.0224933	0.0344064	0.0629001	0.902694	
4884000	-53117.2	0.994971	0.00274114	0.00228778	0.00222911	0.996709	0.00106211	0.00687492	0.0166194	0.976506	
4885000	-53150	0.996818	0.00149858	0.00168343	0.015516	0.982299	0.0021851	0.088981	0.0180524	0.892967	
4886000	-53118.7	0.990746	0.00646188	0.00279186	0.00117922	0.986452	0.0123684	0.0328074	0.0492739	0.917919	
4887000	-53127.1	0.980039	0.000832511	0.0191285	0.00962954	0.976498	0.0138722	0.0565821	0.00617845	0.937239	
4888000	-53124	0.993272	0.00412653	0.00260181	0.0116161	0.985865	0.00251932	0.0262207	0.00329305	0.970486	
4889000	-53147.1	0.983541	0.000866886	0.0155919	0.00280819	0.992717	0.00447527	0.0363739	0.0207662	0.94286	
4890000	-53158.2	0.976543	0.00418073	0.0192761	0.0015925	0.998314	9.3071e-05	0.0180448	0.046881	0.935074	
4891000	-53159.4	0.992787	0.00331327	0.00389952	0.00629532	0.983777	0.00992734	0.00432931	0.0249895	0.970681	
4892000	-53154.2	0.983086	0.00615195	0.0107617	0.0151687	0.981457	0.00337478	0.00600716	0.0172786	0.976714	
4893000	-53155	0.988789	0.009425	0.00178561	0.00383852	0.987683	0.00847847	0.0723064	0.039571	0.888123	
4894000	-53183.5	0.982344	0.0107879	0.00686789	0.0106863	0.973814	0.0154994	0.00314403	0.0420092	0.954847	
4895000	-53188.3	0.995118	0.00204704	0.00283541	0.00956822	0.982696	0.00773619	0.104122	0.00496399	0.890914	
4896000	-53145.2	0.995788	0.000509299	0.00370282	0.00718729	0.989367	0.00344618	0.0434229	0.0317346	0.924842	
4897000	-53125.5	0.987802	0.00878428	0.00341352	0.00382504	0.995785	0.000389826	0.0285101	0.0144352	0.957055	
4898000	-53117.3	0.998408	0.000499999	0.00109248	0.00936621	0.990103	0.000530623	0.0717869	0.0169971	0.911216	
4899000	-53132.4	0.976542	0.00664512	0.0168133	0.00139325	0.998492	0.000114577	0.00932914	0.0421639	0.948507	
4900000	-53115.3	0.996202	6.54487e-05	0.00373302	0.000534807	0.990145	0.00931985	0.0109851	0.0569595	0.932055	
4901000	-53105.2	0.991868	0.00547543	0.002657	0.00200629	0.977909	0.0200843	0.00402337	0.0901648	0.905812	
4902000	-53111	0.99507	0.00163659	0.00329374	0.022701	0.974641	0.00265807	0.0368194	0.000950361	0.96223	
4903000	-53119.6	0.987263	0.00859094	0.00414642	0.00457612	0.988147	0.00727712	0.17844	0.0488298	0.77273	
4904000	-53126.5	0.973695	0.0164671	0.00983793	0.0064598	0.993538	1.74196e-06	0.00635064	0.0106393	0.98301	
4905000	-53134.6	0.974957	0.0138546	0.011188	0.00485603	0.990518	0.00462611	0.0362668	0.00845142	0.955282	
4906000	-53154.9	0.982698	0.00970831	0.00759379	0.0222535	0.965305	0.0124419	0.108762	0.00554317	0.885694	
4907000	-53130.6	0.981849	0.00133071	0.0168206	0.0096701	0.983252	0.00707801	0.0286651	0.0116062	0.959729	
4908000	-53150.9	0.974809	0.00142512	0.023766	0.00650216	0.992203	0.00129516	0.000544807	0.141379	0.858077	
4909000	-53142.2	0.986936	0.00372698	0.00933669	0.00975967	0.982882	0.00735858	0.0339137	0.0176951	0.948391	
4910000	-53121.7	0.981433	0.00155142	0.0170152	0.00080762	0.996178	0.00301445	0.0145886	0.0270187	0.958393	
4911000	-53150.1	0.989929	0.00426494	0.00580612	0.0146325	0.980305	0.00506241	0.00592955	0.000227575	0.993843	
4912000	-53195.7	0.965491	0.0189726	0.0155366	0.00826502	0.969972	0.0217628	0.0490821	0.00124061	0.949677	
4913000	-53144.8	0.991514	0.00614911	0.00233668	0.0197531	0.977691	0.00255536	0.0327993	0.00641724	0.960784	
4914000	-53133.9	0.983351	0.00560902	0.01104	0.01996	0.978748	0.00129178	0.096424	0.00953149	0.894045	
4915000	-53145.9	0.973735	0.0140218	0.012243	0.0164721	0.980802	0.00272572	0.0732362	0.107667	0.819097	
4916000	-53112.4	0.990912	0.00156043	0.00752768	0.00833759	0.987095	0.00456789	0.00799167	0.00508549	0.986923	
4917000	-53115.9	0.987735	0.00876996	0.0034953	0.021234	0.950374	0.0283919	0.00297441	0.0565947	0.940431	
4918000	-53109	0.962902	0.00547309	0.031625	0.000840091	0.993522	0.00563744	0.068075	0.0437936	0.888131	
4919000	-53090.1	0.995992	0.000377505	0.00363069	0.000775868	0.981258	0.017966	0.0593839	0.0347442	0.905872	
4920000	-53099.2	0.95457	0.0230197	0.0224108	0.00886464	0.985834	0.00530176	0.0482197	0.000600719	0.95118	
4921000	-53090.8	0.976208	0.0110817	0.0127099	0.00164219	0.995901	0.00245689	0.0690991	0.00862334	0.922278	
4922000	-53068	0.983255	0.0137654	0.00297962	0.00316221	0.977763	0.0190748	0.00683216	0.00336662	0.989801	
4923000	-53105.3	0.981014	0.0086503	0.0103357	0.0049679	0.963699	0.031333	0.011882	0.00224104	0.985877	
4924000	-53108.1	0.992243	0.00510814	0.00264842	0.000403224	0.992902	0.00669494	0.0164611	0.0251253	0.958414	
4925000	-53099.4	0.994076	0.000495861	0.00542859	0.00186703	0.979674	0.0184592	0.0125379	0.0399671	0.947495	
4926000	-53081.5	0.985066	0.000898542	0.0140351	0.00144919	0.986514	0.0120369	0.0172163	0.0646635	0.91812	
4927000	-53103.5	0.996604	0.00311367	0.000281943	0.00274108	0.991969	0.00529022	0.0256355	0.0519133	0.922451	
4928000	-53115.9	0.989742	0.0100016	0.000256451	0.00458971	0.983459	0.0119515	0.0403752	0.0221252	0.9375	
4929000	-53098.3	0.981489	0.0173082	0.00120277	0.00807707	0.980589	0.0113337	0.00442435	0.016345	0.979231	
4930000	-53073.3	0.995915	0.00384018	0.000245113	0.00132152	0.987829	0.0108492	0.0665391	0.00453717	0.928924	
4931000	-53101.7	0.966323	0.0272806	0.00639644	0.01452	0.976018	0.00946195	0.0299837	0.00687573	0.963141	
4932000	-53098.7	0.993411	0.00642074	0.000167777	0.00580116	0.982231	0.011968	0.0112465	0.069373	0.919381	
4933000	-53127	0.997274	0.000138179	0.00258795	0.0124872	0.968609	0.0189038	0.0279246	0.029454	0.942621	
4934000	-53104.9	0.97319	0.00428294	0.022527	0.00533238	0.989329	0.0053386	0.0153516	0.0388334	0.945815	
4935000	-53151.5	0.962385	0.0211668	0.0164483	0.0179254	0.973798	0.00827667	0.0404816	0.00687934	0.952639	
4936000	-53177.7	0.996297	0.00268528	0.00101789	0.00847902	0.986224	0.00529731	0.00627274	0.0222655	0.971462	
4937000	-53207.9	0.952513	0.00736593	0.0401215	0.00832179	0.991234	0.000443877	0.0182578	0.0313404	0.950402	
4938000	-53215.3	0.99626	0.00311843	0.000621094	0.0057674	0.964383	0.0298497	0.0447785	0.0729781	0.882243	
4939000	-53204.3	0.986259	0.00133485	0.0124063	0.0460526	0.940958	0.0129899	0.0820756	0.00353599	0.914388	
4940000	-53159.2	0.984283	0.00631627	0.00940036	0.0101225	0.98981	6.74185e-05	0.0576795	0.0472854	0.895035	
4941000	-53114.8	0.997823	0.000738053	0.00143926	0.000996786	0.9949	0.00410333	0.0104768	0.00447311	0.98505	
4942000	-53114.2	0.99585	0.000609208	0.0035412	0.00851205	0.982858	0.00863027	0.0722459	0.00894644	0.918808	
4943000	-53096.3	0.975005	0.0162654	0.00872947	0.00163406	0.980145	0.0182208	0.0184042	0.00710574	0.97449	
4944000	-53131.5	0.996093	0.00112933	0.00277766	0.00503334	0.991363	0.00360394	0.0418376	0.045668	0.912494	
4945000	-53136.9	0.993302	0.00509539	0.00160224	0.0277656	0.966912	0.00532207	0.0201841	0.00954889	0.970267	
4946000	-53130.9	0.975773	0.00735765	0.0168694	0.0356339	0.960208	0.00415779	0.00971397	0.0336061	0.95668	
4947000	-53135.9	0.987442	0.0078883	0.00466986	0.00181884	0.994441	0.00374022	0.0688022	0.0291245	0.902073	
4948000	-53111.4	0.99139	0.000186959	0.00842284	0.00842051	0.988471	0.00310822	0.0558915	0.00433615	0.939772	
4949000	-53130.3	0.986004	0.00658982	0.00740628	0.0144723	0.984523	0.00100427	0.000381156	0.0101499	0.989469	
4950000	-53149.8	0.992771	0.00171456	0.00551405	0.00759395	0.988365	0.00404143	0.0754589	0.0504815	0.87406	
4951000	-53138.3	0.981714	0.0181189	0.000166755	0.000655002	0.999344	1.19622e-06	0.0083756	0.0393835	0.952241	
4952000	-53110.5	0.985586	0.0013306	0.0130836	0.00601978	0.982931	0.0110488	0.000461426	0.0249593	0.974579	
4953000	-53112.6	0.991721	0.00329072	0.00498816	0.00822781	0.980477	0.0112954	0.0165655	0.0430209	0.940414	
4954000	-53060.9	0.974339	0.0102605	0.0154001	8.46991e-05	0.996635	0.0032808	0.0142542	0.0196976	0.966048	
4955000	-53059.6	0.99675	0.00192404	0.00132604	0.00269077	0.995682	0.0016273	0.00291295	0.00770545	0.989382	
4956000	-53062.6	0.976145	0.0188437	0.00501095	0.02141	0.968336	0.0102542	0.00701643	0.0477891	0.945195	
4957000	-53005.3	0.992546	0.0062243	0.00122968	0.000442857	0.990227	0.00933022	0.0104355	0.0235733	0.965991	
4958000	-53039.7	0.980807	0.0139234	0.00526996	0.00463308	0.985476	0.00989133	0.017434	0.0171337	0.965432	
4959000	-53016.7	0.974371	0.00434497	0.0212842	0.0136038	0.985171	0.00122514	0.0185221	0.0274651	0.954013	
4960000	-52995.9	0.991884	0.00330889	0.00480679	2.06674e-05	0.99856	0.00141948	0.0103544	0.0573954	0.93225	
4961000	-52991.9	0.987804	0.00667828	0.0055181	0.00111967	0.987176	0.0117045	0.0430899	0.00622993	0.95068	
4962000	-53022.5	0.997461	0.0020155	0.000523423	0.00211478	0.976785	0.0211001	0.0525437	0.0045466	0.94291	
4963000	-52996.8	0.984477	0.0143219	0.0012011	0.00566498	0.989048	0.00528675	0.0354249	0.0496745	0.914901	
4964000	-52996.7	0.985331	0.0019752	0.0126942	0.00104792	0.981239	0.0177132	0.0300323	0.0478673	0.9221	
4965000	-52975	0.979606	0.0109991	0.00939477	0.0115951	0.974592	0.0138131	0.00868209	0.0044658	0.986852	
4966000	-52977.1	0.975282	0.0105465	0.0141714	0.00961412	0.989022	0.00136419	0.0551463	0.00937441	0.935479	
4967000	-52951.3	0.974184	0.00372367	0.0220926	0.00296036	0.99552	0.0015196	0.0544852	0.0185051	0.92701	
4968000	-52947.1	0.99212	0.00739213	0.000488202	0.00643735	0.988652	0.00491063	0.00504054	0.0686667	0.926293	
4969000	-52963.6	0.993136	0.00387611	0.00298819	0.00119766	0.99157	0.00723268	0.0425604	0.0491668	0.908273	
4970000	-52971.3	0.996656	0.000170676	0.00317362	0.000159085	0.982836	0.0170048	0.00426656	0.0430281	0.952705	
4971000	-52997.5	0.98687	0.00703049	0.00609947	0.00205561	0.993665	0.00427925	0.0248672	0.0040755	0.971057	
4972000	-52982.6	0.957049	0.0419078	0.0010434	0.00459388	0.988775	0.00663116	0.0348238	0.00735388	0.957822	
4973000	-53032.7	0.989766	0.00908177	0.00115247	0.00556705	0.990248	0.00418496	0.0256998	0.0177521	0.956548	
4974000	-53055.3	0.961541	0.0362322	0.0022268	0.000667836	0.980471	0.0188609	0.00174071	0.0924292	0.90583	
4975000	-53046.3	0.993486	0.000853958	0.00566035	0.00994393	0.982526	0.00752977	0.04095	0.0137541	0.945296	
4976000	-53043.5	0.974783	0.0139289	0.0112883	0.00939575	0.982608	0.00799657	0.00394361	0.0216603	0.974396	
4977000	-53024.9	0.984671	0.0127331	0.00259637	0.00656906	0.963475	0.0299563	0.0860438	0.0194531	0.894503	
4978000	-53003.7	0.978812	0.0129118	0.00827573	0.000506412	0.992284	0.00721006	0.0212895	0.0214463	0.957264	
4979000	-53011.6	0.974464	0.0169892	0.00854734	0.00330119	0.982861	0.0138382	0.0598387	0.0189924	0.921169	
4980000	-53037.4	0.979523	0.00423648	0.0162407	0.00644187	0.981031	0.0125269	0.0323022	0.00777787	0.95992	
4981000	-53012.6	0.988313	0.00175675	0.00993044	0.000397265	0.977837	0.0217659	0.0296135	0.0320955	0.938291	
4982000	-52997.3	0.975593	0.00444853	0.0199587	0.000990748	0.983182	0.0158268	0.0208122	0.00605273	0.973135	
4983000	-53005.4	0.994614	0.000961266	0.00442427	0.0120532	0.986286	0.00166074	0.0111522	0.0449053	0.943942	
4984000	-52955.5	0.994797	0.000862267	0.00434038	0.0111022	0.986343	0.00255469	0.0305517	0.0306677	0.938781	
4985000	-52991	0.95577	0.0119743	0.0322556	0.00779353	0.966023	0.0261831	0.0130462	0.0216583	0.965296	
4986000	-52979	0.970959	0.0215285	0.00751273	0.00663755	0.982566	0.0107963	0.027732	0.0148246	0.957443	
4987000	-52993.9	0.96421	0.0161553	0.0196345	0.00628994	0.986407	0.0073034	0.0118402	0.0139409	0.974219	
4988000	-52995.6	0.989609	0.00193164	0.00845932	0.00359333	0.99327	0.00313664	0.00879183	0.0225403	0.968668	
4989000	-53035	0.988434	0.0107476	0.000818446	0.00666033	0.992285	0.00105504	0.0458364	0.02852	0.925644	
4990000	-53017	0.975746	0.0188537	0.0053999	0.011842	0.988031	0.00012732	0.0445302	0.0510605	0.904409	
4991000	-53030.8	0.975608	0.00013264	0.0242597	0.00274479	0.979435	0.0178202	0.0530896	0.0127846	0.934126	
4992000	-53035.2	0.972904	0.0189424	0.00815351	0.0151537	0.980915	0.00393122	0.0271353	0.0119259	0.960939	
4993000	-53059.1	0.968973	0.00934577	0.0216809	0.00205108	0.980935	0.0170142	0.0156808	0.0226142	0.961705	
4994000	-53084.7	0.966439	0.0108028	0.0227578	0.00369403	0.991904	0.00440229	0.116959	0.00311477	0.879926	
4995000	-53055.1	0.992613	0.00342797	0.00395908	0.000803439	0.994459	0.00473724	0.0597946	0.0515281	0.888677	
4996000	-53067.5	0.986404	0.00198455	0.0116115	0.011625	0.982817	0.00555817	0.0748751	0.00667743	0.918447	
4997000	-53082.9	0.987279	0.0108721	0.00184943	0.00203089	0.969175	0.0287943	0.0558552	0.0391164	0.905028	
4998000	-53056.3	0.97356	0.0214414	0.00499897	0.00208871	0.99052	0.00739147	0.0570739	0.0214095	0.921517	
4999000	-53035.9	0.965958	0.018731	0.0153106	0.00544943	0.986201	0.0083493	0.0129212	0.0685158	0.918563	
5000000	-53027.6	0.998338	0.00136226	0.000299958	0.0144015	0.973006	0.0125929	0.00332475	0.00190999	0.994765	
5001000	-53013.1	0.985242	0.00116216	0.0135959	0.0132255	0.983909	0.00286594	0.030781	0.0151385	0.95408	
5002000	-53012.1	0.983897	0.00538026	0.0107228	0.00278558	0.985308	0.0119065	0.0748822	0.0292159	0.895902	
5003000	-52992	0.981569	0.0108572	0.00757389	0.00656616	0.990942	0.00249165	0.0163183	0.0198334	0.963848	
5004000	-52980	0.965014	0.0222686	0.0127176	0.0125495	0.98326	0.00419089	0.0558345	0.0332412	0.910924	
5005000	-52988	0.967629	0.0214436	0.0109271	0.00624278	0.99071	0.00304749	0.022091	0.0610676	0.916841	
5006000	-52971.4	0.997327	0.0019244	0.0007488	0.00382373	0.972511	0.0236649	0.0150245	0.0427144	0.942261	
5007000	-52976.3	0.993619	0.00315931	0.0032221	0.0188828	0.978533	0.00258424	0.0307604	0.00998397	0.959256	
5008000	-52958.4	0.997548	0.000179833	0.0022718	0.00308629	0.99331	0.00360349	0.0264725	0.0823984	0.891129	
5009000	-52923.7	0.976077	0.0150107	0.00891264	0.0130096	0.983605	0.00338519	0.0814589	0.0163265	0.902215	
5010000	-52877.3	0.977699	0.00984327	0.0124577	0.00121379	0.993092	0.0056945	0.0201337	0.00464834	0.975218	
5011000	-52893.2	0.940566	0.0331794	0.0262547	0.0160432	0.975516	0.00844124	0.00749281	0.0321133	0.960394	
5012000	-52884.2	0.948049	0.0334519	0.0184994	0.0127242	0.983787	0.00348912	0.00782757	0.0226666	0.969506	
5013000	-52861.3	0.996785	0.00181406	0.00140048	0.00306458	0.983743	0.0131919	0.00802865	0.11894	0.873031	
5014000	-52886.7	0.982292	0.00302302	0.0146845	0.00543107	0.994362	0.00020704	0.0524225	0.0253865	0.922191	
5015000	-52883.1	0.973534	0.0162485	0.010217	0.00306832	0.987381	0.00955105	0.0248171	0.01225	0.962933	
5016000	-52867.3	0.976606	0.00782542	0.0155684	7.18102e-05	0.986074	0.0138546	0.0508841	0.0607866	0.888329	
5017000	-52881	0.995513	0.0017797	0.00270759	0.00415215	0.965278	0.0305703	0.034135	0.00366512	0.9622	
5018000	-52878.3	0.995812	0.00216464	0.00202343	0.00511623	0.988579	0.00630521	0.0305661	0.0533084	0.916125	
5019000	-52854.7	0.987274	0.0125544	0.000171212	0.00467168	0.993879	0.00144898	0.00567083	0.00986841	0.984461	
5020000	-52849.9	0.995997	0.00143288	0.00257033	0.0019286	0.992565	0.00550634	0.0958227	0.0129195	0.891258	
5021000	-52841.2	0.997085	0.000605038	0.00230988	0.00355949	0.986731	0.00970908	0.0359276	0.0191827	0.94489	
5022000	-52873.2	0.98817	0.01101	0.000820295	0.0155916	0.938995	0.0454133	0.063303	0.00063024	0.936067	
5023000	-52888.4	0.963716	0.00644143	0.0298422	0.00138083	0.987786	0.0108327	0.0199058	0.0101937	0.9699	
5024000	-52893.4	0.964983	0.00249722	0.0325195	0.0135384	0.981471	0.00499045	0.0179967	0.0608073	0.921196	
5025000	-52866.1	0.990348	0.00416767	0.00548391	0.0221103	0.975637	0.00225284	0.0791752	0.099199	0.821626	
5026000	-52886.7	0.984178	0.00559553	0.0102262	0.0234752	0.963234	0.0132908	0.0150931	0.0133444	0.971562	
5027000	-52879.3	0.98528	0.0108237	0.00389588	0.00275707	0.990021	0.00722228	0.0461752	0.00944046	0.944384	
5028000	-52893	0.987882	0.00429865	0.00781944	0.0130684	0.967233	0.0196985	0.0260762	0.0148202	0.959104	
5029000	-52934.5	0.943958	0.0315615	0.0244807	0.00514219	0.953489	0.0413686	0.0223555	0.00804227	0.969602	
